preset,x_h,phi_h,temperature_L,sound_speed_squared
cosh-calibration,1.4339741666485262,1.3088249687230284,0.17602369793754824,0.31285148431104676
cosh-calibration,1.4460713533964189,1.3189401182992297,0.17357480489214622,0.31259155747782924
cosh-calibration,1.4582705935359397,1.329120729527179,0.17116066477241598,0.31232943371875399
cosh-calibration,1.4705727480023587,1.3393669778196897,0.16878077958821225,0.31206512200390496
cosh-calibration,1.4829786849939042,1.3496790345494176,0.16643465842791599,0.31179863206307362
cosh-calibration,1.4954892800330355,1.3600570669845919,0.16412181735834133,0.31152997438143837
cosh-calibration,1.5081054160282286,1.3705012382240045,0.16184177932634405,0.31125916021244332
cosh-calibration,1.5208279833362863,1.3810117071347008,0.15959407406150511,0.31098620158916651
cosh-calibration,1.5336578798251745,1.3915886282887151,0.15737823798049511,0.31071111132344909
cosh-calibration,1.5465960109373857,1.402232151902826,0.15519381409264224,0.31043390301471707
cosh-calibration,1.5596432897538397,1.4129424237769683,0.15304035190699145,0.31015459105268894
cosh-calibration,1.5728006370583218,1.4237195852360405,0.15091740734062409,0.30987319062755503
cosh-calibration,1.5860689814024655,1.4345637730707828,0.14882454262829342,0.30958971772644434
cosh-calibration,1.599449259171283,1.4454751194816724,0.14676132623347377,0.30930418914237984
cosh-calibration,1.6129424146492479,1.4564537520215426,0.14472733276053223,0.30901662247871453
cosh-calibration,1.6265494000869372,1.4674997935429548,0.14272214286828913,0.30872703614207297
cosh-calibration,1.6402711757682333,1.4786133621445758,0.14074534318482396,0.30843544935941369
cosh-calibration,1.6541087100780947,1.4897945711134226,0.13879652622337246,0.30814188216271576
cosh-calibration,1.6680629795708974,1.5010435288873181,0.13687529029969076,0.30784635539898275
cosh-calibration,1.6821349690393532,1.5123603389924276,0.13498123945030335,0.30754889073695835
cosh-calibration,1.6963256715840089,1.5237451000026057,0.1331139833521742,0.30724951064807487
cosh-calibration,1.7106360886833332,1.5351979054910381,0.13127313724346312,0.30694823841897745
cosh-calibration,1.725067230264393,1.5467188439869295,0.12945832184536163,0.30664509815061969
cosh-calibration,1.7396201147741273,1.5583079989315793,0.12766916328509548,0.3063401147463326
cosh-calibration,1.7542957692512218,1.5699654486374961,0.12590529302011125,0.3060333139188966
cosh-calibration,1.76909522939859,1.5816912662487941,0.12416634776316308,0.30572472217883206
cosh-calibration,1.7840195396564653,1.5934855197030968,0.12245196940875272,0.30541436682769585
cosh-calibration,1.7990697532761111,1.6053482716959435,0.12076180496037238,0.30510227596792083
cosh-calibration,1.814246932394151,1.6172795796459265,0.11909550645889151,0.30478847848150836
cosh-calibration,1.8295521481075265,1.6292794956627281,0.11745273091203492,0.30447300402841554
cosh-calibration,1.8449864805490885,1.6413480665163274,0.11583314022476013,0.30415588304210317
cosh-calibration,1.8605510189638244,1.6534853336082693,0.11423640113071648,0.30383714671676265
cosh-calibration,1.8762468617857293,1.6656913329453342,0.11266218512465334,0.3035168270032384
cosh-calibration,1.8920751167153267,1.6779660951145394,0.11111016839578247,0.30319495659893597
cosh-calibration,1.9080369007978404,1.6903096452603295,0.1095800317621138,0.3028715689331381
cosh-calibration,1.9241333405020289,1.7027220030643848,0.10807146060576263,0.30254669816073149
cosh-calibration,1.9403655717996831,1.7152031827262559,0.1065841448091014,0.30222037915031036
cosh-calibration,1.9567347402457949,1.7277531929478889,0.10511777869190082,0.30189264747345612
cosh-calibration,1.9732420010594025,1.7403720369171609,0.10367206094929186,0.30156353938767616
cosh-calibration,1.9898885192051174,1.753059712298253,0.10224669459071259,0.30123309182449048
cosh-calibration,2.0066754694753395,1.7658162112192795,0.10084138687961051,0.30090134237799721
cosh-calibration,2.0236040365731656,1.7786415202650969,0.099455849274100394,0.30056832928957933
cosh-calibration,2.0406754151959965,1.79153562047126,0.098089797368362222,0.3002340914293915
cosh-calibration,2.0578908101198508,1.8044984873200316,0.096742950835003089,0.2998986682831975
cosh-calibration,2.0752514362843906,1.81753009073945,0.095415033368076635,0.29956209993406102
cosh-calibration,2.0927585188786604,1.8306303951035254,0.094105772627078435,0.29922442704486407
cosh-calibration,2.110413293427555,1.8437993592349193,0.092814900181570376,0.29888569084730293
cosh-calibration,2.1282170058790122,1.857036936410444,0.091542151456685983,0.2985459331104609
cosh-calibration,2.1461709126919444,1.8703430743679579,0.090287265679413073,0.29820519613161539
cosh-calibration,2.1642762809249088,1.8837177153152247,0.089049985825544076,0.29786352271728339
cosh-calibration,2.1825343883255286,1.8971607959433345,0.087830058567444039,0.29752095615732738
cosh-calibration,2.2009465234206678,1.910672247437573,0.086627234222541427,0.29717754020721493
cosh-calibration,2.2195139856073633,1.9242519954971617,0.085441266702508747,0.29683331906885169
cosh-calibration,2.2382380852445314,1.9378999603496005,0.084271913463179762,0.2964883373653377
cosh-calibration,2.25712014374544,1.9516160567735321,0.083118935455174792,0.29614264012135316
cosh-calibration,2.276161493670966,1.9654001941194776,0.081982097075171165,0.29579627274186504
cosh-calibration,2.2953634788236381,1.9792522763365434,0.080861166117887712,0.29544928098734857
cosh-calibration,2.3147274543424721,1.9931722019966536,0.079755913728720124,0.29510171095125798
cosh-calibration,2.3342547867986072,2.0071598643246897,0.078666114357045833,0.29475360903558673
cosh-calibration,2.3539468542917499,2.0212151512289109,0.077591545710157445,0.29440502193054041
cosh-calibration,2.3738050465474276,2.0353379453340872,0.076531988707827028,0.29405599658645387
cosh-calibration,2.3938307650150694,2.0495281240159673,0.07548722743752892,0.29370658018965473
cosh-calibration,2.4140254229669069,2.0637855594381511,0.07445704911024989,0.29335682014161341
cosh-calibration,2.4343904455977152,2.0781101185917619,0.073441244016894169,0.29300676403231224
cosh-calibration,2.4549272701253915,2.0925016633338642,0.072439605485321301,0.29265645960847775
cosh-calibration,2.4756373458923844,2.1069600504330412,0.071451929837973396,0.29230595476188886
cosh-calibration,2.4965221344679782,2.1214851316119128,0.070478016349982048,0.29195529749606136
cosh-calibration,2.5175831097514396,2.1360767535936298,0.069517667208009531,0.29160453589425434
cosh-calibration,2.5388217580760357,2.150734758150068,0.068570687469521385,0.29125371810651296
cosh-calibration,2.560239578313928,2.1654589821522126,0.067636885022647544,0.29090289231893923
cosh-calibration,2.5818380819819517,2.1802492576205319,0.066716070546593537,0.29055210672544218
cosh-calibration,2.6036187933482902,2.1951054117785449,0.065808057472597534,0.29020140950557555
cosh-calibration,2.6255832495400435,2.2100272671084658,0.064912661945365088,0.28985084879849937
cosh-calibration,2.6477330006517104,2.2250146414049925,0.064029702785091888,0.28950047267510665
cosh-calibration,2.6700696098545826,2.2400673478363529,0.063159001449929905,0.2891503291128551
cosh-calibration,2.6925946535070606,2.255185195000649,0.062300381999016947,0.28880046597487447
cosh-calibration,2.7153097212659043,2.270367986988747,0.061453671055923788,0.28845093098248487
cosh-calibration,2.738216416198417,2.2856155234445268,0.060618697772673168,0.28810177168586315
cosh-calibration,2.7613163548955812,2.3009275996286385,0.059795293794185224,0.28775303544498976
cosh-calibration,2.7846111675861436,2.3163040064848173,0.058983293223198452,0.2874047694007586
cosh-calibration,2.808102498251666,2.331744530702585,0.058182532585695897,0.28705702045623893
cosh-calibration,2.831792004742546,2.347248954786664,0.057392850796714405,0.28670983524566857
cosh-calibration,2.8556813588950165,2.3628170571248641,0.056614089126701593,0.2863632601155674
cosh-calibration,2.8797722466491305,2.3784486120556161,0.055846091168219709,0.28601734110103333
cosh-calibration,2.904066368167745,2.3941433899388778,0.055088702803178895,0.28567212390007712
cosh-calibration,2.9285654379565043,2.4099011572276638,0.054341772170417857,0.28532765385318493
cosh-calibration,2.9532711849848381,2.4257216765395757,0.053605149633782379,0.28498397591736191
cosh-calibration,2.9781853528079805,2.4416047067293833,0.052878687750576921,0.28464113465111213
cosh-calibration,3.0033096996900173,2.457550002962416,0.052162241240443261,0.2842991741861351
cosh-calibration,3.028645998727971,2.4735573167892344,0.051455666954655178,0.28395813820910182
cosh-calibration,3.0541960379769351,2.4896263962197014,0.050758823845800362,0.28361806994349537
cosh-calibration,3.0799616205762606,2.5057569857998492,0.050071572937860825,0.28327901212467776
cosh-calibration,3.1059445648768085,2.5219488266856285,0.049393777296706957,0.28294100698280833
cosh-calibration,3.1321467045692781,2.5382016567216605,0.048725302000933723,0.28260409622503119
cosh-calibration,3.1585698888136138,2.5545152105174491,0.048066014113113835,0.28226832101476329
cosh-calibration,3.1852159823695056,2.5708892195236537,0.047415782651415543,0.28193372195747818
cosh-calibration,3.2120868657279931,2.5873234121111599,0.046774478561563131,0.2816003390775092
cosh-calibration,3.2391844352441734,2.6038175136483779,0.046141974689220627,0.28126821180385481
cosh-calibration,3.2665106032710347,2.6203712465795688,0.045518145752671671,0.28093737895903548
cosh-calibration,3.2940672982944168,2.6369843305024228,0.044902868315887606,0.28060787873612608
cosh-calibration,3.3218564650691076,2.6536564822479698,0.04429602076194683,0.28027974868811167
cosh-calibration,3.3498800647560922,2.6703874159571797,0.043697483266786082,0.27995302571208758
cosh-calibration,3.3781400750609576,2.6871768431614895,0.04310713777330169,0.27962774603594837
cosh-calibration,3.4066384903734623,2.7040244728598708,0.042524867965783468,0.27930394520554774
cosh-calibration,3.4353773219082901,2.7209300115978379,0.041950559244689774,0.27898165807127667
cosh-calibration,3.4643585978469846,2.7378931635458654,0.0413840987017342,0.2786609187782243
cosh-calibration,3.4935843634810841,2.7549136305763047,0.040825375095316419,0.27834176075611244
cosh-calibration,3.5230566813564645,2.7719911123442604,0.040274278826241384,0.27802421670500227
cosh-calibration,3.5527776314188979,2.7891253063609627,0.039730701913807828,0.2777083185853565
cosh-calibration,3.5827493111608417,2.8063159080754052,0.039194537972155413,0.2773940976147784
cosh-calibration,3.6129738357694641,2.8235626109486609,0.03866568218694557,0.27708158425419022
cosh-calibration,3.643453338275918,2.8408651065313308,0.038144031292352651,0.27677080820174266
cosh-calibration,3.6741899697058757,2.8582230845401577,0.037629483548338227,0.27646179838921087
cosh-calibration,3.7051858992313349,2.8756362329327745,0.03712193871823042,0.27615458296641843
cosh-calibration,3.7364433143236995,2.8931042379843017,0.0366212980466252,0.27584918930495445
cosh-calibration,3.7679644209081586,2.9106267843615901,0.036127464237510093,0.27554564399053555
cosh-calibration,3.7997514435193644,2.9282035551969585,0.035640341432759522,0.2752439728144126
cosh-calibration,3.8318066254584231,2.9458342321624094,0.035159835190846679,0.27494420077405313
cosh-calibration,3.8641322289512128,2.9635184955424436,0.034685852465880747,0.27464635206681964
cosh-calibration,3.8967305353080324,2.9812560243061914,0.034218301586894019,0.27435045009193326
cosh-calibration,3.9296038450846034,2.9990464961795222,0.033757092237412786,0.2740565174462895
cosh-calibration,3.9627544782444248,3.0168895877153648,0.033302135435302894,0.27376457591629128
cosh-calibration,3.9961847743224999,3.0347849743654933,0.032853343512898432,0.27347464648720887
cosh-calibration,4.0298970925904438,3.0527323305475735,0.032410630097353427,0.27318674934206749
cosh-calibration,4.0638938122229851,3.0707313297151511,0.031973910091304389,0.2729009038533432
cosh-calibration,4.0981773324658688,3.0887816444267573,0.031543099653761335,0.27261712859376941
cosh-calibration,4.1327500728051811,3.1068829464108552,0.0311181161812672,0.27233544133226484
cosh-calibration,4.1676144731380953,3.1250349066328948,0.030698878289319064,0.27205585903892432
cosh-calibration,4.2027729939450671,3.1432371953609968,0.030285305794020369,0.27177839788309716
cosh-calibration,4.2382281164634739,3.1614894822302806,0.029877319694015372,0.27150307324259476
cosh-calibration,4.273982342862725,3.1797914363064423,0.029474842152620515,0.27122989970509881
cosh-calibration,4.3100381964208427,3.1981427261481787,0.029077796480263093,0.2709588910709872
cosh-calibration,4.3463982217025494,3.2165430198697278,0.028686107117090732,0.27069006035908771
cosh-calibration,4.3830649847388266,3.2349919852000415,0.02829969961589246,0.27042341980773182
cosh-calibration,4.4200410732080213,3.2534892895456831,0.027918500625195967,0.27015898089216062
cosh-calibration,4.4573290966184596,3.2720346000456897,0.027542437872622814,0.26989675431667998
cosh-calibration,4.4949316864926088,3.2906275836340586,0.027171440148489202,0.26963675002607856
cosh-calibration,4.5328514965527917,3.3092679070931195,0.026805437289609053,0.26937897721771398
cosh-calibration,4.5710912029084678,3.32795523711146,0.026444360163338378,0.26912344434283103
cosh-calibration,4.6096535042450908,3.3466892403387511,0.026088140651838065,0.26887015911532858
cosh-calibration,4.6485411220145672,3.3654695834395905,0.025736711636568127,0.26861912852042874
cosh-calibration,4.6877568006273131,3.3842959331467606,0.02539000698298825,0.26837035882015325
cosh-calibration,4.7273033076459381,3.4031679563130792,0.025047961525490488,0.26812385556797041
cosh-calibration,4.7671834339805583,3.4220853199629881,0.024710511052524232,0.26787962361669554
cosh-calibration,4.807399994085757,3.4410476913426939,0.024377592291956792,0.26763766711986536
cosh-calibration,4.8479558261592146,3.4600547379684219,0.024049142896638322,0.26739798954906646
cosh-calibration,4.8888537923420028,3.4791061276762014,0.023725101430163549,0.26716059370397488
cosh-calibration,4.930096778920575,3.4982015286670389,0.023405407352850988,0.26692548171676655
cosh-calibration,4.9716876965304637,3.5173406095560193,0.023090001007925673,0.2666926550700367
cosh-calibration,5.0136294803616863,3.5365230394128102,0.022778823607890953,0.26646211459939584
cosh-calibration,5.0559250903658945,3.5557484878117211,0.022471817221122795,0.26623386050952202
cosh-calibration,5.0985775114652654,3.5750166248700324,0.022168924758630557,0.26600789238534933
cosh-calibration,5.1415897537631556,3.594327121293861,0.02187008996104399,0.26578420919754331
cosh-calibration,5.1849648527565328,3.6136796484160558,0.021575257385771159,0.26556280932402415
cosh-calibration,5.2287058695501987,3.6330738782394763,0.021284372394351141,0.26534369054855028
cosh-calibration,5.2728158910728213,3.6525094834756247,0.020997381140010686,0.26512685008145775
cosh-calibration,5.317298030294789,3.6719861375823393,0.020714230555382008,0.2649122845740044
cosh-calibration,5.3621554264478988,3.6915035148015298,0.020434868340423237,0.2646999901200533
cosh-calibration,5.4073912452469042,3.7110612901968518,0.020159242950517322,0.26448996227264754
cosh-calibration,5.4530086791129255,3.7306591396878139,0.019887303584750781,0.26428219606156456
cosh-calibration,5.4990109473987507,3.7502967400865197,0.019619000174360975,0.26407668599590772
cosh-calibration,5.5454012966160358,3.7699737691288795,0.019354283371384971,0.26387342608256437
cosh-calibration,5.5921830006644138,3.78968990550996,0.019093104537446046,0.26367240984048468
cosh-calibration,5.6393593610625503,3.8094448289149878,0.018835415732744772,0.26347363030187121
cosh-calibration,5.6869337071811383,3.8292382200514119,0.01858116970520602,0.26327708003708616
cosh-calibration,5.7349093964778612,3.8490697606785957,0.018330319879785565,0.26308275116242513
cosh-calibration,5.7832898147343377,3.8689391336363008,0.01808282034796475,0.26289063534801727
cosh-calibration,5.8320783762950672,3.8888460228763706,0.017838625857385725,0.26270072383747961
cosh-calibration,5.8812785243083896,3.9087901134873824,0.01759769180166236,0.26251300745701822
cosh-calibration,5.9308937309694789,3.9287710917228131,0.017359974210348822,0.26232747662273442
cosh-calibration,5.9809274977653839,3.9487886450292202,0.017125429739064779,0.26214412135916682
cosh-calibration,6.0313833557221397,3.9688424620681393,0.016894015659774511,0.26196293131592518
cosh-calibration,6.0822648656539613,3.9889322327435743,0.016665689851218399,0.2617838957662556
cosh-calibration,6.1335756184145422,4.0090576482243607,0.016440410789511251,0.26160700362717976
cosh-calibration,6.1853192351504696,4.0292184009683689,0.016218137538866119,0.26143224347444194
cosh-calibration,6.2374993675567802,4.0494141847438678,0.01599882974248687,0.26125960355045091
cosh-calibration,6.2901196981346681,4.0696446946517302,0.015782447613594364,0.26108907177306223
cosh-calibration,6.3431839404513743,4.0899096271462909,0.015568951926608685,0.26092063575098495
cosh-calibration,6.3966958394022591,4.1102086800561262,0.015358304008457975,0.26075428279930263
cosh-calibration,6.4506591714750918,4.1305415526013691,0.01515046573004244,0.26058999994383497
cosh-calibration,6.5050777450165693,4.1509079454159501,0.014945399497825848,0.26042777393749483
cosh-calibration,6.5599554005010798,4.1713075605610568,0.014743068245568784,0.26026759126521515
cosh-calibration,6.6152960108017398,4.1917401015520239,0.014543435426203394,0.26010943816233856
cosh-calibration,6.6711034814637085,4.2122052733601292,0.014346465003820358,0.25995330062320282
cosh-calibration,6.7273817509798182,4.2327027824422725,0.014152121445813218,0.25979916441463041
cosh-calibration,6.7841347910685208,4.2532323367504308,0.013960369715121473,0.25964701508023302
cosh-calibration,6.841366606954189,4.2737936457477064,0.013771175262637684,0.25949683794710687
cosh-calibration,6.899081237649769,4.2943864204230939,0.013584504019708909,0.25934861815578375
cosh-calibration,6.957282756241832,4.3150103733048342,0.013400322390769506,0.25920234065886072
cosh-calibration,7.0159752701780196,4.3356652184712381,0.013218597246105463,0.2590579902198939
cosh-calibration,7.0751629215569194,4.3563506715688467,0.013039295914733597,0.25891555143835271
cosh-calibration,7.1348498874203843,4.3770664498198446,0.01286238617739055,0.25877500876220016
cosh-calibration,7.1950403800483187,4.3978122720335975,0.01268783625964981,0.25863634648290484
cosh-calibration,7.2557386472559502,4.418587858620767,0.01251561482514961,0.25849954875303499
cosh-calibration,7.3169489726936137,4.439392931601601,0.012345690968929346,0.25836459960069996
cosh-calibration,7.3786756761490544,4.4602272146143447,0.012178034210883645,0.25823148292921233
cosh-calibration,7.4409231138522944,4.4810904329277585,0.012012614489322311,0.25810018252783345
cosh-calibration,7.5036956787830587,4.5019823134486883,0.011849402154639168,0.25797068208825191
cosh-calibration,7.5669978009808032,4.5229025847293025,0.011688367963083545,0.25784296520683092
cosh-calibration,7.630833947857357,4.5438509769765965,0.011529483070643394,0.2577170153890993
cosh-calibration,7.6952086245121958,4.5648272220595016,0.011372719027026464,0.25759281606474882
cosh-calibration,7.7601263740503823,4.5858310535155917,0.011218047769741078,0.25747035059988505
cosh-calibration,7.8255917779031874,4.6068622065569347,0.011065441618277088,0.25734960229212983
cosh-calibration,7.8916094561514125,4.6279204180784346,0.010914873268393056,0.2572305543858095
cosh-calibration,7.9581840678514428,4.649005426660322,0.010766315786483849,0.25711319008147626
cosh-calibration,8.0253203113640499,4.6701169725772544,0.010619742604058438,0.25699749253959764
cosh-calibration,8.09302292468597,4.6912547977986128,0.010475127512300302,0.25688344488909126
cosh-calibration,8.1612966857842757,4.7124186459974036,0.010332444656727157,0.25677103023194914
cosh-calibration,8.2301464129335731,4.7336082625517308,0.010191668531931854,0.2566602316544816
cosh-calibration,8.2995769650560369,4.7548233945481178,0.010052773976423682,0.25655103222985132
cosh-calibration,8.3695932420643242,4.7760637907870693,0.0099157361675424813,0.25644341502804441
cosh-calibration,8.4402001852073738,4.797329201784029,0.009780530616471609,0.25633736311935296
cosh-calibration,8.5114027774191197,4.8186193797724979,0.0096471331633263633,0.25623285958191155
cosh-calibration,8.583206043670156,4.8399340787057641,0.0095155199723287922,0.25612988750487559
cosh-calibration,8.6556150513223624,4.8612730542618179,0.0093856675270654038,0.2560284299992967
cosh-calibration,8.7286349104865213,4.8826360638397901,0.009257552625815145,0.25592847020066528
cosh-calibration,8.8022707743829542,4.9040228665638335,0.0091311523769728835,0.25582999127457018
cosh-calibration,8.8765278397051972,4.9254332232851041,0.0090064441945289717,0.25573297642223008
cosh-calibration,8.9514113469867507,4.9468668965814704,0.0088834057936446175,0.2556374088825929
cosh-calibration,9.0269265809709101,4.9683236507554023,0.0087620151862888938,0.2555432719432586
cosh-calibration,9.1030788709837385,4.9898032518387723,0.0086422506769512509,0.25545054894357117
cosh-calibration,9.1798735913101606,5.0113054675863546,0.008524090858426819,0.25535922326951344
cosh-calibration,9.2573161615732467,5.03283006748382,0.0084075146076796788,0.25526927837282476
cosh-calibration,9.335412047116689,5.0543768227356534,0.0082925010817537989,0.25518069777109953
cosh-calibration,9.4141667593905112,5.0759455062731718,0.0081790297137802337,0.2550934650448895
cosh-calibration,9.4935858563400206,5.0975358927490593,0.008067080209025539,0.25500756384689083
cosh-calibration,9.5736749427980534,5.1191477585376788,0.0079566325410258959,0.25492297790345569
cosh-calibration,9.6544396708805209,5.1407808817299214,0.0078476669477709222,0.25483969102940768
cosh-calibration,9.7358857403852941,5.1624350421339953,0.0077401639279549971,0.25475768710627666
cosh-calibration,9.8180188991944615,5.1841100212731615,0.0076341042373028051,0.25467695011354063
cosh-calibration,9.9008449436799673,5.2058056023795647,0.0075294688849259902,0.25459746412366213
cosh-calibration,9.9843697191126779,5.2275215703946563,0.0074262391297748006,0.25451921328642585
cosh-calibration,10.068599120074898,5.2492577119654014,0.0073243964771250577,0.25444218185719431
cosh-calibration,10.153539090876391,5.2710138154399599,0.0072239226751278345,0.25436635418702036
cosh-calibration,10.239195625973833,5.2927896708650195,0.0071247997114202424,0.25429171473026058
cosh-calibration,10.32557477039393,5.3145850699817156,0.0070270098097842525,0.25421824804289567
cosh-calibration,10.412682620159952,5.3363998062209284,0.0069305354268688309,0.25414593878293518
cosh-calibration,10.500525322722037,5.3582336747006067,0.0068353592489575682,0.25407477172365045
cosh-calibration,10.58910907739094,5.3800864722205262,0.006741464188789026,0.25400473174493438
cosh-calibration,10.678440135775627,5.4019579972569129,0.0066488333824365189,0.2539358038373869
cosh-calibration,10.768524802224382,5.4238480499591111,0.0065574501862285771,0.25386797311105591
cosh-calibration,10.859369434269807,5.4457564321445631,0.0064672981737227625,0.25380122479054279
cosh-calibration,10.950980443077409,5.4676829472921051,0.0063783611327291288,0.25373554421477518
cosh-calibration,11.043364293898138,5.4896274005389358,0.0062906230623813487,0.25367091684415949
cosh-calibration,11.136527506524573,5.5115895986736358,0.0062040681702514554,0.25360732826429477
cosh-calibration,11.230476655751122,5.5335693501308825,0.006118680869511302,0.25354476418236166
cosh-calibration,11.325218371837952,5.5555664649853265,0.0060344457761413095,0.2534832104245982
cosh-calibration,11.42075934097898,5.5775807549469771,0.0059513477061827452,0.25342265294654293
cosh-calibration,11.517106305773652,5.5996120333549273,0.0058693716730284376,0.2533630778331617
cosh-calibration,11.61426606570288,5.6216601151681962,0.0057885028847636825,0.253304471288616
cosh-calibration,11.712245477608807,5.6437248169643075,0.0057087267415431332,0.25324681965322637
cosh-calibration,11.811051456178804,5.6658059569289945,0.0056300288330078628,0.25319010939436998
cosh-calibration,11.910690974433374,5.6879033548516844,0.0055523949357488885,0.25313432710657063
cosh-calibration,12.011171064218344,5.7100168321172831,0.0054758110108021427,0.25307945952278588
cosh-calibration,12.112498816701029,5.7321462116986801,0.0054002632011863217,0.25302549349623649
cosh-calibration,12.214681382870776,5.7542913181556363,0.0053257378294800104,0.25297241602038872
cosh-calibration,12.31772597404353,5.7764519776178433,0.0052522213954297988,0.2529202142241021
cosh-calibration,12.421639862370855,5.7986280177849094,0.0051797005736017015,0.25286887535717778
cosh-calibration,12.52643038135305,5.820819267919612,0.0051081622110641335,0.2528183868138596
cosh-calibration,12.632104926356799,5.843025558835298,0.0050375933251051086,0.2527687361188804
cosh-calibration,12.738670955136982,5.8652467228920591,0.0049679811009893217,0.25271991092674623
cosh-calibration,12.846135988363086,5.887482593988115,0.0048993128897417242,0.25267189903133702
cosh-calibration,12.954507610149864,5.9097330075515062,0.0048315762059695727,0.25262468835888913
cosh-calibration,13.063793468592671,5.9319978005345053,0.0047647587257135622,0.252578266964672
cosh-calibration,13.174001276307099,5.9542768114034068,0.0046988482843359214,0.25253262304503798
cosh-calibration,13.285138810973395,5.9765698801300431,0.0046338328744297335,0.25248774492711507
cosh-calibration,13.397213915885244,5.9988768481886048,0.0045697006437720143,0.25244362107069812
cosh-calibration,13.510234500503394,6.0211975585400141,0.0045064398932952738,0.25240024007056699
cosh-calibration,13.624208541013751,6.0435318556297348,0.0044440390750973878,0.2523575906524847
cosh-calibration,13.73914408089038,6.0658795853769831,0.0043824867904732083,0.25231566168187169
cosh-calibration,13.855049231463056,6.0882405951667771,0.0043217717879798345,0.25227444214413802
cosh-calibration,13.97193217248981,6.1106147338423709,0.0042618829615297168,0.25223392116634591
cosh-calibration,14.089801152734081,6.1330018516944156,0.0042028093485058076,0.25219408801080889
cosh-calibration,14.208664490546976,6.1554018004547242,0.0041445401279100553,0.25215493206174433
cosh-calibration,14.328530574454204,6.1778144332876597,0.0040870646185350986,0.2521164428374571
cosh-calibration,14.449407863748188,6.2002396047793153,0.0040303722771628976,0.25207860998435377
cosh-calibration,14.571304889084953,6.2226771709315329,0.0039744526967883395,0.25204142328199647
cosh-calibration,14.694230253086269,6.2451269891520678,0.0039192956048676852,0.25200487263999016
cosh-calibration,14.818192630946651,6.2675889182429696,0.003864890861592426,0.25196894809223352
cosh-calibration,14.943200771045703,6.290062818398158,0.0038112284581858433,0.25193363980185546
cosh-calibration,15.069263495565407,6.312548551187362,0.003758298515226586,0.25189893805788172
cosh-calibration,15.196389701112839,6.3350459795523815,0.0037060912809913252,0.25186483327886083
cosh-calibration,15.324588359347917,6.357554967796557,0.003654597129822159,0.25183131600437575
cosh-calibration,15.453868517616671,6.3800753815734046,0.0036038065605189873,0.25179837689663603
cosh-calibration,15.584239299589623,6.4026070878832702,0.0035537101947493988,0.25176600675010918
cosh-calibration,15.715709905905786,6.4251499550565132,0.0035042987754828944,0.25173419647557915
cosh-calibration,15.848289614821866,6.4477038527515527,0.0034555631654470558,0.25170293710553154
cosh-calibration,15.98198778286717,6.4702686519423356,0.0034074943456031781,0.25167221979679927
cosh-calibration,16.116813845503806,6.4928442249079321,0.0033600834136432761,0.25164203582496625
cosh-calibration,16.252777317792692,6.5154304452281799,0.0033133215825063033,0.25161237658414681
cosh-calibration,16.389887795064933,6.538027187767903,0.0032672001789170778,0.25158323358592966
cosh-calibration,16.52815495359912,6.5606343286735758,0.0032217106419416284,0.2515545984611765
cosh-calibration,16.667588551304089,6.5832517453613315,0.0031768445215631493,0.25152646295952191
cosh-calibration,16.808198428407682,6.6058793165081386,0.0031325934772764921,0.25149881893915105
cosh-calibration,16.949994508151082,6.6285169220417979,0.0030889492767045418,0.25147165837272101
cosh-calibration,17.092986797489257,6.651164443134129,0.0030459037942259701,0.25144497335273874
cosh-calibration,17.23718538779703,6.6738217621888687,0.0030034490096279135,0.2514187560848391
cosh-calibration,17.382600455581407,6.6964887628337353,0.0029615770067714371,0.25139299887869332
cosh-calibration,17.52924226319962,6.7191653299114922,0.0029202799722798278,0.25136769415321025
cosh-calibration,17.67712115958351,6.741851349470311,0.0028795501942377312,0.251342834446389
cosh-calibration,17.826247580969742,6.7645467087547901,0.0028393800609113808,0.25131841239523678
cosh-calibration,17.976632051636454,6.7872512961951248,0.0027997620594853562,0.25129442074423741
cosh-calibration,18.128285184645847,6.8099650014002684,0.0027606887748135357,0.25127085234945784
cosh-calibration,18.28121768259334,6.8326877151476868,0.0027221528881875698,0.25124770017046971
cosh-calibration,18.435440338362707,6.8554193293730314,0.0026841471761203804,0.25122495726722471
cosh-calibration,18.590964035887925,6.878159737162032,0.0026466645091479594,0.25120261679953176
cosh-calibration,18.747799750921139,6.9009088327423989,0.0026096978506428463,0.25118067203262262
cosh-calibration,18.905958551807398,6.9236665114720388,0.0025732402556445668,0.25115911633846444
cosh-calibration,19.065451600265629,6.9464326698313306,0.0025372848697042144,0.2511379431811181
cosh-calibration,19.226290152176492,6.9692072054127054,0.0025018249277457445,0.25111714611730601
cosh-calibration,19.388485558376612,6.9919900169160183,0.002466853752939752,0.25109671881392287
cosh-calibration,19.552049265459772,7.014781004131307,0.0024323647555906922,0.25107665502507259
cosh-calibration,19.716992816584586,7.0375800679375171,0.0023983514320418137,0.25105694860144973
cosh-calibration,19.883327852289284,7.0603871102886346,0.0023648073635893462,0.25103759349129939
cosh-calibration,20.051066111313069,7.0832020342063053,0.0023317262154136514,0.2510185837261672
cosh-calibration,20.220219431424706,7.1060247437717852,0.0022991017355233193,0.25099991343844258
cosh-calibration,20.390799750257781,7.1288551441132437,0.0022669277537100472,0.25098157685092609
cosh-calibration,20.562819106153352,7.1516931414014895,0.0022351981805197145,0.25096356826939048
